Time Steps,Polymerase Count,Active Histone Count,Acetylated Histone Count,Methylated Histone Count,Unmodified Histone Count,Noisy Changes Count,Enzyme Changes Count,Chromatine Array,A in gene
1001,4,141,98,43,57,0,0,"['A' 'U' 'U' 'A' 'U' 'M' 'M' 'A' 'A' 'U' 'A' 'U' 'U' 'U' 'A' 'A' 'A' 'A'
 'A' 'A' 'A' 'M' 'A' 'U' 'A' 'A' 'U' 'A' 'A' 'U' 'A' 'A' 'A' 'A' 'U' 'A'
 'M' 'U' 'A' 'A' 'U' 'U' 'M' 'A' 'A' 'A' 'U' 'M' 'A' 'M' 'A' 'A' 'A' 'M'
 'A' 'A' 'U' 'U' 'A' 'A' 'U' 'M' 'U' 'U' 'U' 'U' 'M' 'M' 'M' 'M' 'M' 'M'
 'M' 'M' 'U' 'U' 'U' 'M' 'M' 'M' 'M' 'M' 'M' 'M' 'M' 'M' 'M' 'M' 'U' 'M'
 'U' 'M' 'U' 'M' 'M' 'M' 'U' 'A' 'A' 'U' 'M' 'U' 'A' 'A' 'A' 'A' 'A' 'A'
 'A' 'M' 'U' 'A' 'A' 'A' 'U' 'U' 'A' 'M' 'A' 'A' 'A' 'U' 'A' 'U' 'U' 'A'
 'A' 'M' 'U' 'A' 'U' 'A' 'A' 'A' 'A' 'A' 'U' 'U' 'A' 'A' 'A' 'A' 'A' 'M'
 'U' 'A' 'A' 'U' 'A' 'A' 'A' 'U' 'A' 'M' 'A' 'A' 'U' 'A' 'A' 'A' 'U' 'U'
 'U' 'A' 'A' 'A' 'U' 'A' 'M' 'A' 'A' 'A' 'U' 'A' 'A' 'U' 'U' 'M' 'U' 'A'
 'U' 'U' 'A' 'U' 'A' 'M' 'A' 'U' 'A' 'A' 'M' 'A' 'A' 'A' 'A' 'A' 'A' 'A']",5.0
1101,4,135,97,38,63,0,0,"['A' 'U' 'U' 'A' 'U' 'M' 'M' 'A' 'U' 'U' 'A' 'U' 'A' 'U' 'A' 'A' 'U' 'A'
 'A' 'A' 'U' 'M' 'A' 'A' 'A' 'A' 'U' 'A' 'U' 'U' 'U' 'A' 'A' 'A' 'A' 'U'
 'M' 'U' 'U' 'A' 'U' 'A' 'M' 'A' 'A' 'A' 'U' 'A' 'A' 'M' 'A' 'A' 'A' 'U'
 'A' 'A' 'U' 'U' 'A' 'A' 'U' 'M' 'U' 'U' 'U' 'U' 'U' 'M' 'M' 'M' 'M' 'M'
 'M' 'M' 'U' 'U' 'U' 'M' 'M' 'M' 'M' 'M' 'M' 'M' 'M' 'M' 'M' 'M' 'U' 'M'
 'U' 'M' 'U' 'M' 'M' 'M' 'M' 'A' 'A' 'U' 'U' 'A' 'A' 'A' 'A' 'A' 'A' 'A'
 'A' 'M' 'U' 'A' 'A' 'A' 'U' 'U' 'A' 'M' 'A' 'A' 'A' 'U' 'A' 'U' 'A' 'A'
 'A' 'M' 'U' 'A' 'A' 'A' 'A' 'A' 'A' 'U' 'U' 'U' 'A' 'A' 'U' 'A' 'A' 'U'
 'U' 'A' 'A' 'M' 'A' 'U' 'A' 'U' 'A' 'U' 'U' 'A' 'U' 'A' 'A' 'U' 'A' 'U'
 'U' 'A' 'A' 'U' 'A' 'A' 'M' 'A' 'A' 'A' 'A' 'A' 'A' 'U' 'U' 'M' 'U' 'A'
 'U' 'A' 'A' 'A' 'A' 'M' 'A' 'U' 'A' 'A' 'U' 'U' 'A' 'A' 'A' 'A' 'A' 'A']",4.0
1201,4,135,93,42,63,0,0,"['A' 'U' 'U' 'A' 'U' 'M' 'M' 'A' 'U' 'A' 'A' 'U' 'A' 'U' 'A' 'A' 'U' 'M'
 'U' 'A' 'U' 'U' 'A' 'A' 'A' 'A' 'U' 'A' 'U' 'U' 'U' 'A' 'A' 'A' 'U' 'U'
 'M' 'U' 'U' 'U' 'U' 'A' 'M' 'A' 'U' 'A' 'U' 'U' 'A' 'U' 'A' 'A' 'A' 'U'
 'U' 'A' 'U' 'U' 'A' 'A' 'U' 'M' 'M' 'U' 'U' 'U' 'U' 'M' 'M' 'M' 'M' 'M'
 'M' 'M' 'U' 'M' 'U' 'M' 'M' 'M' 'M' 'M' 'M' 'M' 'M' 'M' 'M' 'M' 'M' 'M'
 'U' 'M' 'U' 'M' 'M' 'M' 'U' 'A' 'A' 'U' 'U' 'A' 'A' 'A' 'U' 'A' 'A' 'A'
 'A' 'M' 'U' 'A' 'A' 'A' 'M' 'A' 'A' 'M' 'A' 'A' 'A' 'U' 'A' 'A' 'A' 'A'
 'A' 'M' 'U' 'A' 'A' 'A' 'A' 'A' 'A' 'A' 'U' 'U' 'U' 'U' 'U' 'A' 'A' 'U'
 'U' 'A' 'A' 'M' 'A' 'U' 'A' 'U' 'A' 'U' 'A' 'A' 'A' 'A' 'A' 'U' 'A' 'M'
 'U' 'A' 'A' 'M' 'A' 'A' 'M' 'A' 'A' 'A' 'U' 'A' 'A' 'U' 'U' 'M' 'A' 'A'
 'U' 'A' 'A' 'A' 'A' 'M' 'A' 'U' 'A' 'A' 'A' 'U' 'A' 'A' 'A' 'A' 'U' 'A']",5.0
1301,4,134,90,44,64,0,1,"['A' 'U' 'U' 'A' 'U' 'M' 'U' 'A' 'U' 'A' 'A' 'U' 'A' 'M' 'A' 'A' 'U' 'M'
 'U' 'A' 'U' 'U' 'A' 'A' 'A' 'A' 'U' 'A' 'M' 'U' 'U' 'A' 'A' 'U' 'M' 'U'
 'U' 'U' 'U' 'A' 'U' 'A' 'M' 'A' 'U' 'A' 'A' 'U' 'A' 'U' 'A' 'A' 'A' 'A'
 'U' 'A' 'U' 'A' 'A' 'A' 'U' 'M' 'M' 'U' 'U' 'U' 'M' 'M' 'M' 'M' 'M' 'M'
 'M' 'M' 'U' 'M' 'U' 'M' 'M' 'M' 'M' 'M' 'M' 'M' 'M' 'M' 'M' 'M' 'M' 'M'
 'U' 'M' 'U' 'M' 'M' 'M' 'A' 'A' 'A' 'U' 'U' 'A' 'A' 'A' 'M' 'U' 'A' 'A'
 'A' 'M' 'U' 'U' 'A' 'A' 'M' 'A' 'A' 'M' 'A' 'A' 'A' 'A' 'A' 'A' 'A' 'A'
 'A' 'M' 'U' 'A' 'A' 'A' 'A' 'A' 'A' 'A' 'U' 'U' 'U' 'U' 'U' 'A' 'A' 'U'
 'U' 'A' 'A' 'M' 'A' 'U' 'U' 'U' 'A' 'U' 'A' 'A' 'A' 'U' 'A' 'U' 'A' 'U'
 'U' 'A' 'A' 'M' 'A' 'U' 'A' 'M' 'A' 'A' 'U' 'A' 'A' 'U' 'U' 'M' 'U' 'A'
 'U' 'A' 'A' 'A' 'U' 'M' 'A' 'A' 'U' 'A' 'A' 'U' 'A' 'U' 'A' 'A' 'U' 'A']",5.0
1401,4,133,90,43,65,0,0,"['A' 'U' 'U' 'A' 'A' 'M' 'U' 'A' 'U' 'A' 'A' 'U' 'A' 'M' 'A' 'A' 'U' 'M'
 'U' 'U' 'U' 'U' 'A' 'U' 'A' 'A' 'M' 'A' 'U' 'A' 'U' 'A' 'A' 'M' 'M' 'U'
 'U' 'U' 'A' 'U' 'U' 'A' 'M' 'A' 'U' 'U' 'A' 'U' 'A' 'U' 'A' 'A' 'A' 'A'
 'A' 'A' 'U' 'A' 'A' 'A' 'U' 'M' 'U' 'U' 'U' 'U' 'M' 'M' 'M' 'M' 'M' 'M'
 'M' 'M' 'U' 'M' 'U' 'M' 'M' 'M' 'U' 'M' 'M' 'M' 'M' 'M' 'M' 'M' 'U' 'M'
 'U' 'M' 'U' 'M' 'M' 'M' 'A' 'A' 'A' 'U' 'U' 'A' 'A' 'A' 'U' 'U' 'A' 'A'
 'U' 'M' 'A' 'U' 'A' 'A' 'M' 'A' 'A' 'M' 'A' 'A' 'U' 'A' 'A' 'U' 'A' 'A'
 'U' 'M' 'U' 'A' 'A' 'A' 'A' 'A' 'A' 'A' 'A' 'U' 'A' 'A' 'U' 'A' 'A' 'M'
 'U' 'A' 'A' 'M' 'A' 'U' 'U' 'U' 'A' 'A' 'A' 'A' 'A' 'U' 'A' 'U' 'U' 'U'
 'A' 'A' 'A' 'M' 'A' 'U' 'A' 'M' 'A' 'A' 'U' 'A' 'A' 'A' 'U' 'M' 'U' 'A'
 'U' 'A' 'U' 'A' 'U' 'M' 'A' 'A' 'U' 'A' 'A' 'U' 'A' 'U' 'A' 'M' 'U' 'A']",6.0
1501,4,134,89,45,64,0,0,"['A' 'U' 'U' 'A' 'A' 'M' 'M' 'A' 'U' 'A' 'A' 'A' 'A' 'M' 'A' 'A' 'U' 'M'
 'U' 'U' 'M' 'U' 'A' 'U' 'A' 'A' 'M' 'U' 'U' 'A' 'U' 'A' 'A' 'M' 'M' 'U'
 'A' 'U' 'A' 'M' 'M' 'A' 'U' 'U' 'U' 'M' 'A' 'U' 'U' 'U' 'U' 'A' 'A' 'A'
 'A' 'A' 'U' 'U' 'A' 'A' 'U' 'U' 'U' 'U' 'A' 'U' 'M' 'M' 'M' 'M' 'M' 'M'
 'M' 'U' 'U' 'M' 'U' 'M' 'M' 'M' 'U' 'M' 'M' 'M' 'M' 'M' 'M' 'M' 'U' 'M'
 'M' 'M' 'U' 'U' 'M' 'U' 'U' 'A' 'U' 'A' 'A' 'A' 'U' 'A' 'A' 'U' 'A' 'A'
 'M' 'M' 'A' 'U' 'A' 'A' 'M' 'A' 'A' 'M' 'A' 'A' 'U' 'A' 'A' 'U' 'A' 'A'
 'U' 'M' 'U' 'A' 'A' 'A' 'A' 'A' 'A' 'A' 'A' 'U' 'U' 'A' 'U' 'A' 'A' 'M'
 'U' 'A' 'A' 'M' 'A' 'A' 'U' 'U' 'A' 'A' 'A' 'A' 'A' 'U' 'A' 'U' 'U' 'U'
 'A' 'A' 'A' 'M' 'A' 'U' 'A' 'M' 'A' 'A' 'U' 'A' 'A' 'U' 'A' 'M' 'U' 'A'
 'U' 'A' 'A' 'A' 'A' 'M' 'A' 'A' 'U' 'A' 'U' 'U' 'A' 'U' 'A' 'M' 'U' 'A']",6.0
1601,4,133,93,40,65,0,0,"['A' 'U' 'A' 'A' 'A' 'M' 'M' 'A' 'A' 'A' 'A' 'A' 'A' 'U' 'U' 'A' 'U' 'U'
 'U' 'U' 'M' 'U' 'A' 'U' 'A' 'A' 'U' 'U' 'M' 'A' 'A' 'A' 'A' 'M' 'U' 'U'
 'A' 'A' 'A' 'M' 'M' 'A' 'U' 'U' 'U' 'M' 'A' 'A' 'M' 'A' 'U' 'A' 'U' 'A'
 'U' 'A' 'U' 'A' 'A' 'U' 'U' 'A' 'U' 'A' 'A' 'M' 'M' 'M' 'M' 'M' 'M' 'M'
 'M' 'U' 'U' 'M' 'U' 'M' 'M' 'M' 'U' 'M' 'M' 'M' 'M' 'M' 'M' 'M' 'U' 'M'
 'M' 'M' 'U' 'U' 'M' 'U' 'U' 'A' 'U' 'A' 'A' 'A' 'U' 'U' 'A' 'U' 'A' 'A'
 'M' 'U' 'A' 'U' 'A' 'A' 'M' 'A' 'A' 'M' 'U' 'A' 'U' 'A' 'U' 'U' 'A' 'A'
 'U' 'M' 'M' 'A' 'A' 'A' 'A' 'A' 'A' 'A' 'A' 'U' 'U' 'A' 'A' 'A' 'A' 'U'
 'U' 'A' 'A' 'U' 'A' 'U' 'U' 'U' 'U' 'A' 'A' 'A' 'U' 'U' 'A' 'U' 'A' 'U'
 'A' 'A' 'A' 'M' 'U' 'U' 'A' 'M' 'A' 'A' 'U' 'U' 'A' 'U' 'A' 'A' 'U' 'A'
 'A' 'A' 'A' 'A' 'A' 'M' 'A' 'A' 'A' 'A' 'A' 'U' 'A' 'A' 'A' 'U' 'U' 'A']",6.0
1701,4,131,93,38,67,0,0,"['A' 'U' 'A' 'A' 'A' 'U' 'U' 'A' 'A' 'A' 'A' 'A' 'A' 'U' 'U' 'A' 'U' 'U'
 'M' 'U' 'M' 'U' 'A' 'U' 'U' 'A' 'U' 'U' 'M' 'A' 'A' 'A' 'U' 'M' 'A' 'A'
 'A' 'A' 'A' 'M' 'U' 'A' 'U' 'U' 'U' 'M' 'A' 'A' 'M' 'A' 'U' 'A' 'U' 'A'
 'A' 'A' 'U' 'A' 'A' 'U' 'A' 'A' 'U' 'A' 'A' 'M' 'M' 'M' 'M' 'M' 'M' 'M'
 'M' 'U' 'U' 'M' 'U' 'M' 'M' 'M' 'U' 'M' 'M' 'M' 'M' 'M' 'M' 'M' 'U' 'M'
 'M' 'M' 'U' 'U' 'M' 'A' 'A' 'A' 'U' 'U' 'A' 'A' 'U' 'U' 'A' 'U' 'A' 'U'
 'U' 'U' 'A' 'U' 'A' 'U' 'M' 'A' 'A' 'U' 'U' 'A' 'U' 'A' 'M' 'M' 'A' 'U'
 'U' 'M' 'M' 'A' 'U' 'A' 'A' 'A' 'A' 'A' 'A' 'A' 'U' 'A' 'A' 'A' 'A' 'U'
 'U' 'A' 'U' 'U' 'A' 'U' 'A' 'U' 'U' 'A' 'A' 'A' 'U' 'U' 'A' 'A' 'A' 'U'
 'A' 'A' 'A' 'U' 'A' 'U' 'A' 'M' 'A' 'U' 'U' 'A' 'A' 'M' 'A' 'A' 'U' 'A'
 'A' 'U' 'A' 'A' 'A' 'M' 'A' 'A' 'U' 'A' 'A' 'U' 'A' 'A' 'A' 'U' 'U' 'A']",7.0
1801,4,133,97,36,65,0,0,"['A' 'M' 'A' 'A' 'A' 'U' 'U' 'A' 'A' 'A' 'A' 'A' 'A' 'U' 'U' 'A' 'A' 'U'
 'U' 'A' 'M' 'U' 'A' 'U' 'M' 'A' 'U' 'U' 'U' 'U' 'A' 'U' 'U' 'M' 'A' 'A'
 'A' 'A' 'A' 'U' 'U' 'A' 'U' 'U' 'A' 'M' 'A' 'A' 'M' 'A' 'U' 'U' 'U' 'A'
 'A' 'A' 'U' 'A' 'A' 'U' 'A' 'A' 'U' 'A' 'A' 'M' 'M' 'M' 'M' 'M' 'M' 'M'
 'M' 'U' 'U' 'M' 'U' 'M' 'U' 'M' 'M' 'M' 'M' 'U' 'M' 'M' 'M' 'M' 'U' 'M'
 'M' 'M' 'M' 'U' 'M' 'A' 'U' 'A' 'U' 'A' 'A' 'A' 'U' 'U' 'A' 'U' 'A' 'U'
 'A' 'A' 'A' 'M' 'A' 'U' 'M' 'A' 'A' 'U' 'A' 'A' 'U' 'A' 'M' 'A' 'U' 'U'
 'U' 'U' 'M' 'U' 'U' 'A' 'A' 'A' 'A' 'A' 'A' 'A' 'U' 'A' 'A' 'U' 'A' 'U'
 'U' 'A' 'M' 'U' 'A' 'U' 'A' 'U' 'A' 'U' 'U' 'A' 'A' 'A' 'U' 'A' 'A' 'A'
 'A' 'A' 'A' 'U' 'A' 'A' 'A' 'U' 'A' 'A' 'U' 'A' 'A' 'M' 'A' 'A' 'U' 'A'
 'A' 'A' 'A' 'A' 'A' 'M' 'A' 'A' 'U' 'A' 'A' 'U' 'A' 'U' 'A' 'A' 'U' 'U']",7.0
1901,4,137,95,42,61,0,0,"['A' 'M' 'A' 'A' 'A' 'U' 'U' 'A' 'A' 'A' 'A' 'A' 'U' 'U' 'U' 'A' 'A' 'U'
 'A' 'A' 'M' 'U' 'A' 'M' 'M' 'A' 'U' 'U' 'U' 'U' 'A' 'U' 'U' 'M' 'A' 'A'
 'A' 'A' 'A' 'U' 'U' 'A' 'U' 'U' 'A' 'M' 'A' 'A' 'M' 'A' 'A' 'U' 'U' 'A'
 'A' 'A' 'U' 'A' 'A' 'U' 'A' 'A' 'U' 'U' 'A' 'M' 'U' 'M' 'M' 'M' 'M' 'M'
 'M' 'U' 'U' 'M' 'M' 'M' 'U' 'M' 'M' 'M' 'M' 'U' 'M' 'M' 'M' 'M' 'M' 'M'
 'M' 'M' 'M' 'U' 'M' 'A' 'U' 'A' 'U' 'A' 'A' 'A' 'U' 'U' 'A' 'U' 'A' 'U'
 'A' 'A' 'U' 'M' 'A' 'U' 'M' 'A' 'U' 'M' 'A' 'A' 'U' 'A' 'M' 'A' 'U' 'U'
 'U' 'U' 'M' 'U' 'U' 'A' 'A' 'A' 'A' 'A' 'A' 'A' 'U' 'A' 'A' 'U' 'A' 'U'
 'M' 'A' 'M' 'U' 'A' 'M' 'U' 'U' 'A' 'A' 'U' 'A' 'A' 'A' 'U' 'A' 'A' 'A'
 'A' 'A' 'A' 'U' 'A' 'A' 'A' 'U' 'A' 'A' 'A' 'A' 'A' 'M' 'A' 'A' 'U' 'A'
 'A' 'A' 'U' 'M' 'A' 'U' 'A' 'A' 'A' 'A' 'A' 'U' 'A' 'U' 'A' 'A' 'M' 'U']",7.0
2001,4,144,101,43,54,0,0,"['A' 'U' 'U' 'A' 'A' 'U' 'U' 'A' 'A' 'A' 'A' 'A' 'U' 'A' 'A' 'A' 'A' 'U'
 'A' 'A' 'M' 'U' 'A' 'M' 'M' 'A' 'U' 'U' 'U' 'U' 'A' 'A' 'U' 'M' 'A' 'A'
 'A' 'A' 'A' 'U' 'A' 'A' 'M' 'U' 'A' 'M' 'A' 'U' 'M' 'A' 'U' 'A' 'U' 'A'
 'A' 'A' 'A' 'A' 'A' 'A' 'A' 'A' 'U' 'U' 'A' 'M' 'U' 'M' 'M' 'M' 'M' 'M'
 'M' 'U' 'U' 'M' 'M' 'M' 'M' 'M' 'M' 'M' 'M' 'U' 'M' 'M' 'M' 'M' 'M' 'M'
 'M' 'M' 'M' 'M' 'M' 'A' 'U' 'A' 'U' 'A' 'A' 'A' 'U' 'U' 'A' 'U' 'A' 'M'
 'A' 'A' 'U' 'A' 'A' 'A' 'M' 'A' 'U' 'M' 'A' 'A' 'U' 'A' 'M' 'A' 'U' 'U'
 'U' 'A' 'A' 'M' 'U' 'A' 'A' 'A' 'A' 'A' 'A' 'A' 'U' 'A' 'A' 'U' 'A' 'U'
 'M' 'A' 'U' 'U' 'A' 'M' 'U' 'A' 'A' 'A' 'U' 'A' 'A' 'A' 'U' 'U' 'A' 'A'
 'A' 'A' 'A' 'U' 'U' 'A' 'A' 'U' 'A' 'A' 'A' 'A' 'A' 'M' 'A' 'A' 'U' 'U'
 'A' 'A' 'M' 'M' 'A' 'U' 'A' 'A' 'U' 'A' 'A' 'U' 'A' 'A' 'A' 'A' 'U' 'U']",7.0
2101,4,148,99,49,50,0,0,"['A' 'U' 'U' 'A' 'A' 'U' 'A' 'A' 'A' 'A' 'A' 'A' 'U' 'A' 'A' 'A' 'A' 'A'
 'A' 'A' 'M' 'U' 'A' 'U' 'M' 'A' 'A' 'A' 'U' 'U' 'A' 'U' 'U' 'M' 'U' 'A'
 'A' 'A' 'A' 'U' 'A' 'A' 'M' 'U' 'A' 'M' 'A' 'U' 'A' 'A' 'U' 'A' 'U' 'A'
 'A' 'A' 'A' 'U' 'A' 'A' 'A' 'A' 'A' 'U' 'A' 'M' 'M' 'M' 'M' 'M' 'M' 'M'
 'M' 'M' 'M' 'M' 'M' 'M' 'M' 'M' 'M' 'M' 'M' 'M' 'M' 'M' 'M' 'M' 'M' 'M'
 'M' 'M' 'M' 'M' 'M' 'A' 'M' 'M' 'U' 'A' 'U' 'A' 'U' 'U' 'A' 'M' 'A' 'M'
 'U' 'A' 'U' 'A' 'A' 'A' 'M' 'A' 'U' 'U' 'A' 'A' 'M' 'A' 'M' 'A' 'U' 'U'
 'U' 'A' 'A' 'A' 'A' 'A' 'A' 'A' 'A' 'A' 'A' 'A' 'U' 'A' 'A' 'U' 'A' 'U'
 'M' 'A' 'U' 'U' 'U' 'M' 'U' 'A' 'A' 'A' 'A' 'A' 'A' 'M' 'U' 'U' 'A' 'U'
 'U' 'A' 'A' 'U' 'U' 'A' 'A' 'U' 'A' 'A' 'A' 'U' 'A' 'M' 'A' 'A' 'U' 'U'
 'A' 'A' 'M' 'M' 'A' 'A' 'A' 'U' 'A' 'A' 'A' 'U' 'A' 'A' 'A' 'U' 'M' 'U']",7.0
2201,4,138,91,47,60,0,0,"['A' 'U' 'A' 'A' 'A' 'U' 'A' 'A' 'A' 'A' 'U' 'A' 'U' 'A' 'A' 'A' 'A' 'A'
 'U' 'U' 'U' 'U' 'A' 'U' 'M' 'A' 'U' 'A' 'U' 'U' 'A' 'U' 'U' 'M' 'U' 'A'
 'A' 'U' 'A' 'U' 'A' 'A' 'U' 'U' 'A' 'M' 'A' 'U' 'U' 'A' 'U' 'A' 'U' 'A'
 'A' 'A' 'A' 'A' 'A' 'A' 'A' 'A' 'A' 'U' 'A' 'U' 'M' 'M' 'M' 'M' 'M' 'M'
 'M' 'M' 'M' 'M' 'M' 'M' 'M' 'M' 'M' 'M' 'M' 'M' 'M' 'M' 'M' 'M' 'M' 'M'
 'M' 'M' 'M' 'M' 'M' 'A' 'M' 'U' 'A' 'A' 'U' 'A' 'U' 'M' 'A' 'M' 'A' 'M'
 'M' 'A' 'M' 'A' 'U' 'A' 'M' 'A' 'U' 'U' 'A' 'U' 'U' 'A' 'M' 'A' 'A' 'U'
 'A' 'A' 'A' 'A' 'U' 'A' 'A' 'A' 'A' 'A' 'A' 'A' 'A' 'U' 'U' 'U' 'A' 'U'
 'M' 'A' 'U' 'U' 'U' 'M' 'U' 'A' 'A' 'A' 'A' 'A' 'A' 'M' 'U' 'M' 'A' 'U'
 'U' 'A' 'A' 'U' 'M' 'A' 'A' 'U' 'A' 'A' 'A' 'U' 'U' 'M' 'A' 'A' 'U' 'U'
 'A' 'A' 'U' 'U' 'A' 'A' 'U' 'U' 'A' 'U' 'A' 'U' 'A' 'A' 'U' 'U' 'M' 'A']",7.0
2301,4,138,87,51,60,0,1,"['A' 'M' 'A' 'A' 'A' 'U' 'A' 'U' 'A' 'A' 'A' 'A' 'U' 'U' 'A' 'A' 'A' 'A'
 'U' 'M' 'U' 'U' 'U' 'U' 'M' 'U' 'U' 'A' 'U' 'U' 'A' 'U' 'U' 'M' 'A' 'A'
 'A' 'U' 'U' 'U' 'A' 'U' 'U' 'U' 'A' 'M' 'A' 'U' 'U' 'U' 'U' 'A' 'U' 'A'
 'A' 'U' 'A' 'A' 'A' 'A' 'A' 'A' 'U' 'U' 'A' 'U' 'M' 'M' 'M' 'M' 'M' 'M'
 'M' 'M' 'M' 'M' 'M' 'M' 'M' 'M' 'M' 'M' 'M' 'M' 'M' 'M' 'M' 'M' 'M' 'M'
 'M' 'M' 'M' 'M' 'M' 'A' 'M' 'A' 'A' 'A' 'A' 'A' 'M' 'M' 'A' 'M' 'A' 'M'
 'U' 'A' 'M' 'A' 'U' 'A' 'M' 'A' 'U' 'A' 'A' 'U' 'U' 'A' 'M' 'A' 'U' 'U'
 'A' 'A' 'A' 'A' 'U' 'A' 'A' 'A' 'A' 'A' 'A' 'A' 'A' 'U' 'A' 'M' 'A' 'A'
 'M' 'A' 'U' 'U' 'U' 'U' 'U' 'A' 'U' 'A' 'A' 'A' 'U' 'M' 'M' 'M' 'A' 'U'
 'U' 'A' 'A' 'U' 'M' 'A' 'A' 'U' 'A' 'A' 'A' 'U' 'U' 'M' 'A' 'A' 'A' 'U'
 'A' 'A' 'U' 'U' 'U' 'A' 'U' 'U' 'A' 'A' 'A' 'U' 'U' 'A' 'A' 'M' 'M' 'A']",7.0
2401,4,139,80,59,59,0,1,"['A' 'M' 'A' 'A' 'A' 'U' 'A' 'A' 'A' 'A' 'A' 'A' 'U' 'A' 'A' 'M' 'U' 'A'
 'U' 'M' 'M' 'U' 'U' 'U' 'M' 'U' 'M' 'A' 'U' 'U' 'A' 'A' 'U' 'M' 'A' 'M'
 'A' 'U' 'U' 'U' 'A' 'U' 'A' 'M' 'A' 'M' 'A' 'U' 'A' 'M' 'U' 'U' 'U' 'A'
 'U' 'U' 'A' 'A' 'A' 'U' 'A' 'A' 'U' 'U' 'A' 'U' 'M' 'M' 'M' 'M' 'M' 'M'
 'M' 'M' 'M' 'M' 'M' 'M' 'M' 'M' 'M' 'M' 'M' 'M' 'M' 'M' 'M' 'M' 'M' 'M'
 'M' 'M' 'M' 'M' 'M' 'U' 'M' 'A' 'A' 'A' 'A' 'U' 'M' 'M' 'A' 'U' 'A' 'M'
 'U' 'U' 'M' 'U' 'U' 'U' 'M' 'A' 'U' 'A' 'A' 'U' 'U' 'A' 'M' 'A' 'U' 'U'
 'A' 'A' 'A' 'A' 'U' 'A' 'A' 'A' 'A' 'A' 'A' 'A' 'U' 'M' 'A' 'M' 'A' 'A'
 'U' 'A' 'U' 'U' 'U' 'U' 'M' 'A' 'U' 'U' 'A' 'A' 'U' 'M' 'M' 'U' 'A' 'A'
 'M' 'A' 'A' 'U' 'U' 'A' 'A' 'A' 'A' 'A' 'A' 'U' 'U' 'M' 'M' 'U' 'A' 'M'
 'A' 'A' 'U' 'U' 'U' 'A' 'U' 'A' 'A' 'A' 'A' 'M' 'U' 'A' 'A' 'M' 'M' 'A']",7.0
2501,4,135,77,58,63,0,1,"['A' 'M' 'A' 'A' 'U' 'U' 'A' 'A' 'U' 'A' 'A' 'A' 'U' 'U' 'U' 'M' 'U' 'A'
 'U' 'M' 'M' 'U' 'U' 'U' 'M' 'A' 'U' 'A' 'U' 'A' 'U' 'A' 'A' 'M' 'A' 'M'
 'A' 'U' 'U' 'U' 'A' 'M' 'A' 'U' 'U' 'U' 'A' 'A' 'A' 'M' 'U' 'A' 'U' 'A'
 'U' 'U' 'A' 'A' 'A' 'U' 'A' 'A' 'A' 'U' 'U' 'U' 'M' 'M' 'M' 'M' 'M' 'M'
 'M' 'M' 'M' 'M' 'M' 'M' 'M' 'M' 'M' 'M' 'M' 'M' 'M' 'M' 'M' 'M' 'M' 'M'
 'M' 'M' 'M' 'M' 'M' 'U' 'M' 'A' 'A' 'A' 'U' 'U' 'M' 'M' 'A' 'U' 'A' 'M'
 'U' 'U' 'M' 'A' 'U' 'U' 'M' 'A' 'U' 'A' 'A' 'U' 'U' 'A' 'M' 'U' 'U' 'A'
 'A' 'A' 'U' 'A' 'A' 'A' 'A' 'A' 'A' 'A' 'A' 'A' 'U' 'M' 'A' 'M' 'U' 'A'
 'U' 'A' 'A' 'U' 'U' 'U' 'M' 'A' 'M' 'M' 'A' 'A' 'U' 'U' 'M' 'U' 'U' 'A'
 'U' 'A' 'A' 'U' 'U' 'A' 'A' 'A' 'A' 'A' 'A' 'U' 'M' 'M' 'U' 'M' 'U' 'M'
 'U' 'A' 'U' 'U' 'U' 'A' 'A' 'A' 'A' 'A' 'A' 'M' 'U' 'A' 'A' 'M' 'M' 'A']",7.0
